,xp,yp,zp,xp_pri,yp_pri,zp_pri,ed,time,evtid,type,trackid,parentid,creaproc,parenttype,edproc
177,21.214970393181822,-5.479302771004207,-117.88555770742089,21.214970393181822,-5.479302771004207,-117.88555770742089,200,0.0,177,gamma,0.0,0,None,None,None
178,26.138008454105744,-28.15916477721903,-111.15201245060952,26.138008454105744,-28.15916477721903,-111.15201245060952,200,0.0,178,gamma,0.0,0,None,None,None
179,9.401376085983395,17.4429932190496,-20.608744640381076,9.401376085983395,17.4429932190496,-20.608744640381076,200,0.0,179,gamma,0.0,0,None,None,None
180,4.22082268936498,-41.623058400164616,-123.9027302647959,4.22082268936498,-41.623058400164616,-123.9027302647959,200,0.0,180,gamma,0.0,0,None,None,None
181,-8.09083169186925,17.27136965727011,-78.68030208816907,-8.09083169186925,17.27136965727011,-78.68030208816907,200,0.0,181,gamma,0.0,0,None,None,None
182,23.06891970106783,-32.97059139516473,-23.335265195249548,23.06891970106783,-32.97059139516473,-23.335265195249548,200,0.0,182,gamma,0.0,0,None,None,None
183,-19.53059203255586,25.39353640303504,-148.74605488274034,-19.53059203255586,25.39353640303504,-148.74605488274034,200,0.0,183,gamma,0.0,0,None,None,None
184,-4.002481063105593,-43.14030137919967,-4.481974139637288,-4.002481063105593,-43.14030137919967,-4.481974139637288,200,0.0,184,gamma,0.0,0,None,None,None
185,-3.9883864743560733,-41.95939986883006,-29.094462044743537,-3.9883864743560733,-41.95939986883006,-29.094462044743537,200,0.0,185,gamma,0.0,0,None,None,None
186,-33.191040487216625,35.28639213356395,-102.67658911666086,-33.191040487216625,35.28639213356395,-102.67658911666086,200,0.0,186,gamma,0.0,0,None,None,None
187,-13.158297765405413,27.921128119630886,-148.2585070897167,-13.158297765405413,27.921128119630886,-148.2585070897167,200,0.0,187,gamma,0.0,0,None,None,None
188,-10.988371381356053,-20.63062013964346,-41.98475715116446,-10.988371381356053,-20.63062013964346,-41.98475715116446,200,0.0,188,gamma,0.0,0,None,None,None
189,-47.198945062369496,-4.917803893361813,-31.184811541934295,-47.198945062369496,-4.917803893361813,-31.184811541934295,200,0.0,189,gamma,0.0,0,None,None,None
190,-12.798466475837536,37.90363298080839,-135.12989829822519,-12.798466475837536,37.90363298080839,-135.12989829822519,200,0.0,190,gamma,0.0,0,None,None,None
191,-1.8136645824198485,24.150475840316414,-98.21957415986635,-1.8136645824198485,24.150475840316414,-98.21957415986635,200,0.0,191,gamma,0.0,0,None,None,None
192,35.056752437128495,-23.616273430136715,-84.75014810081232,35.056752437128495,-23.616273430136715,-84.75014810081232,200,0.0,192,gamma,0.0,0,None,None,None
193,6.786714219038287,-47.427821506187335,-146.4061242750771,6.786714219038287,-47.427821506187335,-146.4061242750771,200,0.0,193,gamma,0.0,0,None,None,None
194,35.34231786678194,-13.169921812281332,-85.78180485308448,35.34231786678194,-13.169921812281332,-85.78180485308448,200,0.0,194,gamma,0.0,0,None,None,None
195,-6.39464189284003,-33.96452701375314,-131.46409134230177,-6.39464189284003,-33.96452701375314,-131.46409134230177,200,0.0,195,gamma,0.0,0,None,None,None
196,-43.889865978124305,12.462979487568433,-87.41910879795023,-43.889865978124305,12.462979487568433,-87.41910879795023,200,0.0,196,gamma,0.0,0,None,None,None
197,26.62952202991419,-5.11910467488991,-134.8344853771417,26.62952202991419,-5.11910467488991,-134.8344853771417,200,0.0,197,gamma,0.0,0,None,None,None
198,28.667012086053557,-2.605876362081954,-75.73827066664201,28.667012086053557,-2.605876362081954,-75.73827066664201,200,0.0,198,gamma,0.0,0,None,None,None
199,0.4598008571664001,10.159863172746823,-106.61025335612132,0.4598008571664001,10.159863172746823,-106.61025335612132,200,0.0,199,gamma,0.0,0,None,None,None
200,-43.40843540100125,1.2319987139677002,-33.68930537902503,-43.40843540100125,1.2319987139677002,-33.68930537902503,200,0.0,200,gamma,0.0,0,None,None,None
201,-17.007823735005353,-31.501595721698592,-11.870136756686833,-17.007823735005353,-31.501595721698592,-11.870136756686833,200,0.0,201,gamma,0.0,0,None,None,None
202,-1.0276447921573748,-14.048390464327236,-112.44508756761338,-1.0276447921573748,-14.048390464327236,-112.44508756761338,200,0.0,202,gamma,0.0,0,None,None,None
203,-17.34666361175513,-45.8508174766834,-28.98520340874404,-17.34666361175513,-45.8508174766834,-28.98520340874404,200,0.0,203,gamma,0.0,0,None,None,None
204,2.1911514583408196,9.464397522756501,-87.25930817211622,2.1911514583408196,9.464397522756501,-87.25930817211622,200,0.0,204,gamma,0.0,0,None,None,None
205,36.031378980605155,-1.982893539387076,-47.38000615585142,36.031378980605155,-1.982893539387076,-47.38000615585142,200,0.0,205,gamma,0.0,0,None,None,None
206,18.621240531757785,-1.40152558950551,-94.60744323181518,18.621240531757785,-1.40152558950551,-94.60744323181518,200,0.0,206,gamma,0.0,0,None,None,None
207,-46.13533615493707,-12.738877801820946,-87.709470391969,-46.13533615493707,-12.738877801820946,-87.709470391969,200,0.0,207,gamma,0.0,0,None,None,None
208,-32.10230997199978,14.99424403435008,-73.59672216768715,-32.10230997199978,14.99424403435008,-73.59672216768715,200,0.0,208,gamma,0.0,0,None,None,None
209,-16.801199541778978,0.6932853594949774,-131.27313981074226,-16.801199541778978,0.6932853594949774,-131.27313981074226,200,0.0,209,gamma,0.0,0,None,None,None
210,29.82353040377947,-0.173800229192702,-118.98525436949811,29.82353040377947,-0.173800229192702,-118.98525436949811,200,0.0,210,gamma,0.0,0,None,None,None
211,16.748865016589026,16.318088741992312,-144.0758867082835,16.748865016589026,16.318088741992312,-144.0758867082835,200,0.0,211,gamma,0.0,0,None,None,None
212,-22.316899282004748,24.010290616090696,-35.486898413268676,-22.316899282004748,24.010290616090696,-35.486898413268676,200,0.0,212,gamma,0.0,0,None,None,None
213,-1.2091275755631037,4.672272736866471,-124.233592198861,-1.2091275755631037,4.672272736866471,-124.233592198861,200,0.0,213,gamma,0.0,0,None,None,None
214,25.995280268706658,-32.555397733165165,-15.022795826719573,25.995280268706658,-32.555397733165165,-15.022795826719573,200,0.0,214,gamma,0.0,0,None,None,None
215,-47.813522034045405,-3.2698226098186716,-108.49739919085306,-47.813522034045405,-3.2698226098186716,-108.49739919085306,200,0.0,215,gamma,0.0,0,None,None,None
216,-36.38450709466642,14.02824833109323,-120.85468343841505,-36.38450709466642,14.02824833109323,-120.85468343841505,200,0.0,216,gamma,0.0,0,None,None,None
217,-10.455605477083495,37.63131959513936,-105.55529378808373,-10.455605477083495,37.63131959513936,-105.55529378808373,200,0.0,217,gamma,0.0,0,None,None,None
218,9.17042399434665,-18.767465715530058,-10.114351538788327,9.17042399434665,-18.767465715530058,-10.114351538788327,200,0.0,218,gamma,0.0,0,None,None,None
219,-29.666596002148705,16.822228681799192,-72.42117733258439,-29.666596002148705,16.822228681799192,-72.42117733258439,200,0.0,219,gamma,0.0,0,None,None,None
220,14.96781827156682,-13.419912913646906,-2.91710734379015,14.96781827156682,-13.419912913646906,-2.91710734379015,200,0.0,220,gamma,0.0,0,None,None,None
221,-44.2754934397447,11.023878806614277,-22.658633784996113,-44.2754934397447,11.023878806614277,-22.658633784996113,200,0.0,221,gamma,0.0,0,None,None,None
222,6.68677239732669,-47.44930750170211,-81.83941399074983,6.68677239732669,-47.44930750170211,-81.83941399074983,200,0.0,222,gamma,0.0,0,None,None,None
223,3.272509792893374,20.045310703995373,-25.760731978976864,3.272509792893374,20.045310703995373,-25.760731978976864,200,0.0,223,gamma,0.0,0,None,None,None
224,0.8353902021434204,23.23596182078017,-14.046891445946699,0.8353902021434204,23.23596182078017,-14.046891445946699,200,0.0,224,gamma,0.0,0,None,None,None
225,22.833917336464793,-0.5183214434940909,-50.33673559733512,22.833917336464793,-0.5183214434940909,-50.33673559733512,200,0.0,225,gamma,0.0,0,None,None,None
226,-3.2399628358313293,-29.74946454517914,-110.52780939015899,-3.2399628358313293,-29.74946454517914,-110.52780939015899,200,0.0,226,gamma,0.0,0,None,None,None
227,-7.632312952956024,-9.284337314282677,-97.98329933193082,-7.632312952956024,-9.284337314282677,-97.98329933193082,200,0.0,227,gamma,0.0,0,None,None,None
228,30.90208615051082,-20.93099548783675,-73.89717033283793,30.90208615051082,-20.93099548783675,-73.89717033283793,200,0.0,228,gamma,0.0,0,None,None,None
229,-17.36287676697869,-30.31987077152495,-104.35470294077874,-17.36287676697869,-30.31987077152495,-104.35470294077874,200,0.0,229,gamma,0.0,0,None,None,None
230,-15.76873125175067,3.2434424421296564,-32.486209681967495,-15.76873125175067,3.2434424421296564,-32.486209681967495,200,0.0,230,gamma,0.0,0,None,None,None
231,-15.972197904817108,8.718216218790415,-38.05995447494253,-15.972197904817108,8.718216218790415,-38.05995447494253,200,0.0,231,gamma,0.0,0,None,None,None
232,38.60848667724644,4.584193418356886,-117.67075678542432,38.60848667724644,4.584193418356886,-117.67075678542432,200,0.0,232,gamma,0.0,0,None,None,None
233,-15.092370050636223,-18.114979705105057,-58.307934666720584,-15.092370050636223,-18.114979705105057,-58.307934666720584,200,0.0,233,gamma,0.0,0,None,None,None
234,22.88286185262734,34.50825088897512,-68.25213054359563,22.88286185262734,34.50825088897512,-68.25213054359563,200,0.0,234,gamma,0.0,0,None,None,None
235,-47.57343079527276,15.302274106264273,-91.0881322084773,-47.57343079527276,15.302274106264273,-91.0881322084773,200,0.0,235,gamma,0.0,0,None,None,None
236,38.49783203862636,-3.1357645051606067,-49.937881833885186,38.49783203862636,-3.1357645051606067,-49.937881833885186,200,0.0,236,gamma,0.0,0,None,None,None
237,10.673954588033427,6.880735907483279,-54.09674390810987,10.673954588033427,6.880735907483279,-54.09674390810987,200,0.0,237,gamma,0.0,0,None,None,None
238,4.380322819230181,-34.98397492976684,-45.20943195833566,4.380322819230181,-34.98397492976684,-45.20943195833566,200,0.0,238,gamma,0.0,0,None,None,None
239,-0.8595548577309293,-19.497257273793533,-105.32759769115935,-0.8595548577309293,-19.497257273793533,-105.32759769115935,200,0.0,239,gamma,0.0,0,None,None,None
240,19.155415707226794,36.24874446321637,-118.74978727394593,19.155415707226794,36.24874446321637,-118.74978727394593,200,0.0,240,gamma,0.0,0,None,None,None
241,-2.649714919310523,48.754391229519726,-112.49387653500256,-2.649714919310523,48.754391229519726,-112.49387653500256,200,0.0,241,gamma,0.0,0,None,None,None
242,43.261176757676346,20.489839509437022,-143.95814280974108,43.261176757676346,20.489839509437022,-143.95814280974108,200,0.0,242,gamma,0.0,0,None,None,None
243,37.740931861998654,-7.256603279136923,-11.103649393239124,37.740931861998654,-7.256603279136923,-11.103649393239124,200,0.0,243,gamma,0.0,0,None,None,None
244,-15.419072315774502,13.034696060316326,-43.14314215550148,-15.419072315774502,13.034696060316326,-43.14314215550148,200,0.0,244,gamma,0.0,0,None,None,None
245,7.476348234304263,-26.836000383154776,-28.96521108198715,7.476348234304263,-26.836000383154776,-28.96521108198715,200,0.0,245,gamma,0.0,0,None,None,None
246,-10.95028992807338,47.34306480203124,-37.08802568932445,-10.95028992807338,47.34306480203124,-37.08802568932445,200,0.0,246,gamma,0.0,0,None,None,None
247,-36.21986655070102,-11.712340935792493,-136.04153846265987,-36.21986655070102,-11.712340935792493,-136.04153846265987,200,0.0,247,gamma,0.0,0,None,None,None
248,25.642113803209863,-24.447150702291403,-33.01814302930438,25.642113803209863,-24.447150702291403,-33.01814302930438,200,0.0,248,gamma,0.0,0,None,None,None
249,-6.058806103734082,-15.780545068190323,-36.31823160461113,-6.058806103734082,-15.780545068190323,-36.31823160461113,200,0.0,249,gamma,0.0,0,None,None,None
250,-2.08444301846575,9.670562952061537,-92.74356977465766,-2.08444301846575,9.670562952061537,-92.74356977465766,200,0.0,250,gamma,0.0,0,None,None,None
251,30.476524789118436,5.5850973129745505,-38.18716747323279,30.476524789118436,5.5850973129745505,-38.18716747323279,200,0.0,251,gamma,0.0,0,None,None,None
252,9.92733682802994,-28.807883918303936,-91.61429198097045,9.92733682802994,-28.807883918303936,-91.61429198097045,200,0.0,252,gamma,0.0,0,None,None,None
253,25.057722078840335,16.08979461135325,-35.32393456691081,25.057722078840335,16.08979461135325,-35.32393456691081,200,0.0,253,gamma,0.0,0,None,None,None
254,42.10596684574418,16.4126396753865,-56.03126141991305,42.10596684574418,16.4126396753865,-56.03126141991305,200,0.0,254,gamma,0.0,0,None,None,None
255,41.76002409397882,-0.9007482349045058,-104.38369162373033,41.76002409397882,-0.9007482349045058,-104.38369162373033,200,0.0,255,gamma,0.0,0,None,None,None
256,-12.090328077324013,-26.263274119079288,-76.74767843645053,-12.090328077324013,-26.263274119079288,-76.74767843645053,200,0.0,256,gamma,0.0,0,None,None,None
257,-8.999843731828674,21.480263019535922,-125.96337718766446,-8.999843731828674,21.480263019535922,-125.96337718766446,200,0.0,257,gamma,0.0,0,None,None,None
258,37.486280057879796,-1.2484081465442345,-132.81426863609883,37.486280057879796,-1.2484081465442345,-132.81426863609883,200,0.0,258,gamma,0.0,0,None,None,None
259,19.70157573914027,7.033646795918966,-127.91489229230778,19.70157573914027,7.033646795918966,-127.91489229230778,200,0.0,259,gamma,0.0,0,None,None,None
260,26.022759698850017,-35.746400896208144,-39.909451656925825,26.022759698850017,-35.746400896208144,-39.909451656925825,200,0.0,260,gamma,0.0,0,None,None,None
261,37.29627369350976,-0.9415105387592395,-105.22014046702952,37.29627369350976,-0.9415105387592395,-105.22014046702952,200,0.0,261,gamma,0.0,0,None,None,None
262,25.89330870957761,-27.718042900512216,-70.79853367205394,25.89330870957761,-27.718042900512216,-70.79853367205394,200,0.0,262,gamma,0.0,0,None,None,None
263,6.806371889895373,3.42362614549753,-9.733709434581556,6.806371889895373,3.42362614549753,-9.733709434581556,200,0.0,263,gamma,0.0,0,None,None,None
264,8.315284849625817,-15.502389058210298,-42.11767992245271,8.315284849625817,-15.502389058210298,-42.11767992245271,200,0.0,264,gamma,0.0,0,None,None,None
265,18.88897679206446,11.479392501933642,-47.77797204766557,18.88897679206446,11.479392501933642,-47.77797204766557,200,0.0,265,gamma,0.0,0,None,None,None
266,46.00781250173546,14.09174328999273,-143.20018204216132,46.00781250173546,14.09174328999273,-143.20018204216132,200,0.0,266,gamma,0.0,0,None,None,None
267,-40.55096612800379,19.49701084085776,-68.06248635934817,-40.55096612800379,19.49701084085776,-68.06248635934817,200,0.0,267,gamma,0.0,0,None,None,None
268,45.24736815014949,9.80029922772366,-118.13412396485028,45.24736815014949,9.80029922772366,-118.13412396485028,200,0.0,268,gamma,0.0,0,None,None,None
269,2.7228033826177183,-48.068776095549566,-32.1671148880569,2.7228033826177183,-48.068776095549566,-32.1671148880569,200,0.0,269,gamma,0.0,0,None,None,None
270,12.760117026345343,37.98505430880829,-116.15003708065939,12.760117026345343,37.98505430880829,-116.15003708065939,200,0.0,270,gamma,0.0,0,None,None,None
271,8.16977555161421,-23.669697393635047,-52.599557136242026,8.16977555161421,-23.669697393635047,-52.599557136242026,200,0.0,271,gamma,0.0,0,None,None,None
272,-22.11834580655755,-43.01895127320265,-123.18000426928872,-22.11834580655755,-43.01895127320265,-123.18000426928872,200,0.0,272,gamma,0.0,0,None,None,None
273,38.6569774675089,-22.471219644293235,-86.05544115346493,38.6569774675089,-22.471219644293235,-86.05544115346493,200,0.0,273,gamma,0.0,0,None,None,None
274,-33.9846868293267,26.951205528291364,-93.73291884182892,-33.9846868293267,26.951205528291364,-93.73291884182892,200,0.0,274,gamma,0.0,0,None,None,None
275,15.387802679017112,-5.411265042548135,-139.6278258536393,15.387802679017112,-5.411265042548135,-139.6278258536393,200,0.0,275,gamma,0.0,0,None,None,None
276,7.741881848297437,-40.706953078575275,-77.96095556531358,7.741881848297437,-40.706953078575275,-77.96095556531358,200,0.0,276,gamma,0.0,0,None,None,None
277,-38.66272755231619,-1.0347424761596826,-39.950179595113084,-38.66272755231619,-1.0347424761596826,-39.950179595113084,200,0.0,277,gamma,0.0,0,None,None,None
278,-16.949705821616302,28.74389535461833,-75.51086515507819,-16.949705821616302,28.74389535461833,-75.51086515507819,200,0.0,278,gamma,0.0,0,None,None,None
279,-31.41084396327248,-34.99266227886311,-30.45152490236714,-31.41084396327248,-34.99266227886311,-30.45152490236714,200,0.0,279,gamma,0.0,0,None,None,None
280,-11.806479669482428,-23.48713232707976,-100.07931144677502,-11.806479669482428,-23.48713232707976,-100.07931144677502,200,0.0,280,gamma,0.0,0,None,None,None
281,-0.3647225939520785,32.889665492114005,-19.272893988502176,-0.3647225939520785,32.889665492114005,-19.272893988502176,200,0.0,281,gamma,0.0,0,None,None,None
282,-15.473772502499259,31.236334517974022,-148.72536461481218,-15.473772502499259,31.236334517974022,-148.72536461481218,200,0.0,282,gamma,0.0,0,None,None,None
283,10.36711397082562,-20.543631905959717,-31.398543700002662,10.36711397082562,-20.543631905959717,-31.398543700002662,200,0.0,283,gamma,0.0,0,None,None,None
284,-35.24649022522586,-20.233329555341776,-78.16978415274812,-35.24649022522586,-20.233329555341776,-78.16978415274812,200,0.0,284,gamma,0.0,0,None,None,None
285,-24.451932829085965,-33.6643840814362,-114.80180219812081,-24.451932829085965,-33.6643840814362,-114.80180219812081,200,0.0,285,gamma,0.0,0,None,None,None
286,4.872671503095425,44.39530431387207,-137.77600779049143,4.872671503095425,44.39530431387207,-137.77600779049143,200,0.0,286,gamma,0.0,0,None,None,None
287,20.803285849142995,-10.707083284865059,-27.879272190985958,20.803285849142995,-10.707083284865059,-27.879272190985958,200,0.0,287,gamma,0.0,0,None,None,None
288,-33.25733965495744,36.721314913173885,-16.719952554081203,-33.25733965495744,36.721314913173885,-16.719952554081203,200,0.0,288,gamma,0.0,0,None,None,None
289,-26.709453733103736,-15.255427826665002,-77.63207255875695,-26.709453733103736,-15.255427826665002,-77.63207255875695,200,0.0,289,gamma,0.0,0,None,None,None
290,-17.356235561554293,42.502591741764334,-146.4887321847242,-17.356235561554293,42.502591741764334,-146.4887321847242,200,0.0,290,gamma,0.0,0,None,None,None
291,0.2838605727102507,11.549737806899428,-142.14362107645348,0.2838605727102507,11.549737806899428,-142.14362107645348,200,0.0,291,gamma,0.0,0,None,None,None
292,41.24339063697174,-15.566514195974385,-123.22063004414053,41.24339063697174,-15.566514195974385,-123.22063004414053,200,0.0,292,gamma,0.0,0,None,None,None
293,1.0150273805751635,41.98277496417907,-46.624548630346695,1.0150273805751635,41.98277496417907,-46.624548630346695,200,0.0,293,gamma,0.0,0,None,None,None
294,-12.532380052032583,-40.69574153331108,-77.50695010542825,-12.532380052032583,-40.69574153331108,-77.50695010542825,200,0.0,294,gamma,0.0,0,None,None,None
295,-19.36487709221458,-34.50159605231659,-101.6376118398071,-19.36487709221458,-34.50159605231659,-101.6376118398071,200,0.0,295,gamma,0.0,0,None,None,None
296,39.09186886956536,-9.80999232017099,-76.88651140568967,39.09186886956536,-9.80999232017099,-76.88651140568967,200,0.0,296,gamma,0.0,0,None,None,None
297,-0.44441217094505275,40.89217693481593,-73.25524673007514,-0.44441217094505275,40.89217693481593,-73.25524673007514,200,0.0,297,gamma,0.0,0,None,None,None
298,-31.180720994993468,-25.282761920223304,-142.91958973445014,-31.180720994993468,-25.282761920223304,-142.91958973445014,200,0.0,298,gamma,0.0,0,None,None,None
299,8.703368078233659,1.4589164852137129,-114.40690744114494,8.703368078233659,1.4589164852137129,-114.40690744114494,200,0.0,299,gamma,0.0,0,None,None,None
300,-40.9533283382097,-5.358956792710431,-24.058817456658886,-40.9533283382097,-5.358956792710431,-24.058817456658886,200,0.0,300,gamma,0.0,0,None,None,None
301,25.89410819955703,-37.19712131662582,-126.83759373296812,25.89410819955703,-37.19712131662582,-126.83759373296812,200,0.0,301,gamma,0.0,0,None,None,None
302,47.21151698865912,4.6831161500832446,-131.75338171472657,47.21151698865912,4.6831161500832446,-131.75338171472657,200,0.0,302,gamma,0.0,0,None,None,None
303,13.723522390073231,-0.23348427525988769,-7.088203547336633,13.723522390073231,-0.23348427525988769,-7.088203547336633,200,0.0,303,gamma,0.0,0,None,None,None
304,19.42882250635838,45.134107565267556,-19.65150119195812,19.42882250635838,45.134107565267556,-19.65150119195812,200,0.0,304,gamma,0.0,0,None,None,None
305,37.53092346357688,15.270346377184246,-95.3466982267957,37.53092346357688,15.270346377184246,-95.3466982267957,200,0.0,305,gamma,0.0,0,None,None,None
306,33.81875742098732,-26.31350707484886,-22.21124840005669,33.81875742098732,-26.31350707484886,-22.21124840005669,200,0.0,306,gamma,0.0,0,None,None,None
307,39.40462241407699,24.41076838562148,-135.901173037187,39.40462241407699,24.41076838562148,-135.901173037187,200,0.0,307,gamma,0.0,0,None,None,None
308,-11.938223703832412,-27.849803105839463,-10.275929664718916,-11.938223703832412,-27.849803105839463,-10.275929664718916,200,0.0,308,gamma,0.0,0,None,None,None
309,27.729510128829965,25.746425424658213,-127.10640033518777,27.729510128829965,25.746425424658213,-127.10640033518777,200,0.0,309,gamma,0.0,0,None,None,None
310,8.560571135746024,-6.563822631164191,-127.28143141616482,8.560571135746024,-6.563822631164191,-127.28143141616482,200,0.0,310,gamma,0.0,0,None,None,None
311,-31.385993396662556,25.114236049051033,-60.15905449335372,-31.385993396662556,25.114236049051033,-60.15905449335372,200,0.0,311,gamma,0.0,0,None,None,None
312,-7.510137717072881,15.363199941882927,-22.99068567988523,-7.510137717072881,15.363199941882927,-22.99068567988523,200,0.0,312,gamma,0.0,0,None,None,None
313,23.19638669122869,-6.7856996046834475,-115.7188026619742,23.19638669122869,-6.7856996046834475,-115.7188026619742,200,0.0,313,gamma,0.0,0,None,None,None
314,14.089457412261497,-19.785277259979257,-118.70224981256736,14.089457412261497,-19.785277259979257,-118.70224981256736,200,0.0,314,gamma,0.0,0,None,None,None
315,6.745689162903663,-34.98180353731863,-78.32505154888685,6.745689162903663,-34.98180353731863,-78.32505154888685,200,0.0,315,gamma,0.0,0,None,None,None
316,-29.619340640756665,-29.77699358106914,-71.79433754985017,-29.619340640756665,-29.77699358106914,-71.79433754985017,200,0.0,316,gamma,0.0,0,None,None,None
317,-37.52461531013111,9.490804041511591,-15.133582194549717,-37.52461531013111,9.490804041511591,-15.133582194549717,200,0.0,317,gamma,0.0,0,None,None,None
318,18.321218483958983,-28.015260082616663,-119.38520846489789,18.321218483958983,-28.015260082616663,-119.38520846489789,200,0.0,318,gamma,0.0,0,None,None,None
319,-45.52768626692599,13.703525850151836,-17.49444313721213,-45.52768626692599,13.703525850151836,-17.49444313721213,200,0.0,319,gamma,0.0,0,None,None,None
320,27.963130240132948,23.77109494524277,-82.15636164424188,27.963130240132948,23.77109494524277,-82.15636164424188,200,0.0,320,gamma,0.0,0,None,None,None
321,-25.337109038563067,-31.273587516213777,-57.72412130799988,-25.337109038563067,-31.273587516213777,-57.72412130799988,200,0.0,321,gamma,0.0,0,None,None,None
322,18.41587222738945,16.85912576831086,-110.88368167783806,18.41587222738945,16.85912576831086,-110.88368167783806,200,0.0,322,gamma,0.0,0,None,None,None
323,-41.659468917686766,-16.89825921244632,-22.51942353547554,-41.659468917686766,-16.89825921244632,-22.51942353547554,200,0.0,323,gamma,0.0,0,None,None,None
324,11.002308991612585,-40.59300258880293,-71.69784688770959,11.002308991612585,-40.59300258880293,-71.69784688770959,200,0.0,324,gamma,0.0,0,None,None,None
325,18.311587031610316,44.607200667069456,-94.0749872593606,18.311587031610316,44.607200667069456,-94.0749872593606,200,0.0,325,gamma,0.0,0,None,None,None
326,30.522450301091627,-1.5560995561316107,-41.97799048923024,30.522450301091627,-1.5560995561316107,-41.97799048923024,200,0.0,326,gamma,0.0,0,None,None,None
327,-1.5852700604936614,47.602719465507576,-85.99970587444574,-1.5852700604936614,47.602719465507576,-85.99970587444574,200,0.0,327,gamma,0.0,0,None,None,None
328,21.640344001500615,-32.314774969299336,-105.17251346021654,21.640344001500615,-32.314774969299336,-105.17251346021654,200,0.0,328,gamma,0.0,0,None,None,None
329,-41.505643751390586,-11.924803065034594,-102.24282694811131,-41.505643751390586,-11.924803065034594,-102.24282694811131,200,0.0,329,gamma,0.0,0,None,None,None
330,40.757287078026074,2.467668801457964,-125.5312052185788,40.757287078026074,2.467668801457964,-125.5312052185788,200,0.0,330,gamma,0.0,0,None,None,None
331,3.2788267298405596,12.28553995935581,-101.60146837545983,3.2788267298405596,12.28553995935581,-101.60146837545983,200,0.0,331,gamma,0.0,0,None,None,None
332,33.27442979230459,7.190610640169436,-142.72206695870332,33.27442979230459,7.190610640169436,-142.72206695870332,200,0.0,332,gamma,0.0,0,None,None,None
333,18.223971073096077,-13.478036911038872,-62.242159191172235,18.223971073096077,-13.478036911038872,-62.242159191172235,200,0.0,333,gamma,0.0,0,None,None,None
334,-46.399997546764624,-2.804931908594537,-99.6325361225881,-46.399997546764624,-2.804931908594537,-99.6325361225881,200,0.0,334,gamma,0.0,0,None,None,None
335,-29.746695005658776,-20.938093074366996,-68.21467271185293,-29.746695005658776,-20.938093074366996,-68.21467271185293,200,0.0,335,gamma,0.0,0,None,None,None
336,46.00535746401067,2.9779758799742333,-42.9123378801587,46.00535746401067,2.9779758799742333,-42.9123378801587,200,0.0,336,gamma,0.0,0,None,None,None
337,12.861898149305146,17.779012681553862,-137.4056391621074,12.861898149305146,17.779012681553862,-137.4056391621074,200,0.0,337,gamma,0.0,0,None,None,None
338,29.109743074519738,9.89667724508741,-48.41704535088847,29.109743074519738,9.89667724508741,-48.41704535088847,200,0.0,338,gamma,0.0,0,None,None,None
339,9.189631563123681,25.28064784310533,-42.07481738133524,9.189631563123681,25.28064784310533,-42.07481738133524,200,0.0,339,gamma,0.0,0,None,None,None
340,-14.159059361205733,-35.713855349334246,-85.08780315935354,-14.159059361205733,-35.713855349334246,-85.08780315935354,200,0.0,340,gamma,0.0,0,None,None,None
341,-13.553547094123157,3.547172562343956,-67.11487731358156,-13.553547094123157,3.547172562343956,-67.11487731358156,200,0.0,341,gamma,0.0,0,None,None,None
342,-29.65200012634859,-37.42948591797767,-133.0659538225273,-29.65200012634859,-37.42948591797767,-133.0659538225273,200,0.0,342,gamma,0.0,0,None,None,None
343,32.88064780609174,0.7633380346436685,-131.979641550126,32.88064780609174,0.7633380346436685,-131.979641550126,200,0.0,343,gamma,0.0,0,None,None,None
344,8.121300047727654,20.84719311399309,-55.75007716967633,8.121300047727654,20.84719311399309,-55.75007716967633,200,0.0,344,gamma,0.0,0,None,None,None
345,-43.819604919061,-8.82919794967908,-35.85873781477075,-43.819604919061,-8.82919794967908,-35.85873781477075,200,0.0,345,gamma,0.0,0,None,None,None
346,-19.430479628773945,-7.278035193010991,-88.09828346016937,-19.430479628773945,-7.278035193010991,-88.09828346016937,200,0.0,346,gamma,0.0,0,None,None,None
347,-5.099454925633317,46.56236620938056,-140.42539115795822,-5.099454925633317,46.56236620938056,-140.42539115795822,200,0.0,347,gamma,0.0,0,None,None,None
348,38.40473775635075,8.768206794184874,-130.31554689021345,38.40473775635075,8.768206794184874,-130.31554689021345,200,0.0,348,gamma,0.0,0,None,None,None
349,-43.10451761226357,15.289982099631006,-128.86612664892027,-43.10451761226357,15.289982099631006,-128.86612664892027,200,0.0,349,gamma,0.0,0,None,None,None
350,8.238190915761416,-46.2543859419919,-66.88499194254184,8.238190915761416,-46.2543859419919,-66.88499194254184,200,0.0,350,gamma,0.0,0,None,None,None
351,31.902727939635835,-7.08147737646064,-14.718213640923267,31.902727939635835,-7.08147737646064,-14.718213640923267,200,0.0,351,gamma,0.0,0,None,None,None
352,-8.991122911467526,-19.690938968995326,-131.98793149658226,-8.991122911467526,-19.690938968995326,-131.98793149658226,200,0.0,352,gamma,0.0,0,None,None,None
353,-16.560510455119424,-0.06059875884162921,-120.57914264906083,-16.560510455119424,-0.06059875884162921,-120.57914264906083,200,0.0,353,gamma,0.0,0,None,None,None
